2026-02-17 23:15:59 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-20 02:59:45 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 398 / 400 (stale 5s)
2026-02-20 02:59:50 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 398 / 400 (stale 10s)
2026-02-20 02:59:55 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 398 / 400 (stale 15s)
2026-02-20 03:00:00 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 399 / 400 (stale 0s)
2026-02-20 03:00:05 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 399 / 400 (stale 5s)
2026-02-20 03:00:10 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 399 / 400 (stale 10s)
2026-02-20 03:00:15 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 399 / 400 (stale 15s)
2026-02-20 03:00:20 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 399 / 400 (stale 20s)
2026-02-20 03:00:25 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 399 / 400 (stale 25s)
2026-02-20 03:00:30 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 400 / 400 (stale 0s)
2026-02-20 03:00:31 | INFO     | mu_supervisor | Read available points from character screen: 0
2026-02-20 03:00:32 | INFO     | mu_supervisor | No stat points to distribute
2026-02-20 03:00:32 | INFO     | mu_supervisor | Reached level 400 — leaving Aida
2026-02-20 03:00:32 | INFO     | mu_supervisor | Level 400 >= reset level 400 — resetting
2026-02-20 03:00:32 | INFO     | mu_supervisor | Sending /reset command
2026-02-20 03:00:35 | INFO     | mu_supervisor | Stat distributor initialized: baseline level=0 (current=1)
2026-02-20 03:00:35 | INFO     | mu_supervisor | Running 2 post-login step(s)
2026-02-20 03:00:35 | INFO     | mu_supervisor | Post-login: Skill bar at (960, 959)
2026-02-20 03:00:37 | INFO     | mu_supervisor | Post-login: Evil Spirit at (918, 865)
2026-02-20 03:00:38 | INFO     | mu_supervisor | Post-login steps complete
2026-02-20 03:00:40 | INFO     | mu_supervisor | Read available points from character screen: 196
2026-02-20 03:00:43 | INFO     | mu_supervisor | Sent /s: 19 total points
2026-02-20 03:00:48 | INFO     | mu_supervisor | Sent /a: 58 total points
2026-02-20 03:00:53 | INFO     | mu_supervisor | Sent /v: 19 total points
2026-02-20 03:00:59 | INFO     | mu_supervisor | Sent /e: 98 total points
2026-02-20 03:00:59 | INFO     | mu_supervisor | Post-reset distribution complete
2026-02-20 03:00:59 | INFO     | mu_supervisor | Level 1 — active spot: Lorencia (until 10)
2026-02-20 03:00:59 | INFO     | mu_supervisor | Already at Lorencia (read: 'Lorencia(145,119)') — skipping warp
2026-02-20 03:00:59 | INFO     | mu_supervisor | Walking to Lorencia spot (180, 127)
2026-02-20 03:00:59 | INFO     | mu_supervisor | Navigating to waypoint 1 (153, 127)
2026-02-20 03:00:59 | INFO     | mu_supervisor | Step 1: pos=(145,119) target=(153,127) dist=11.3
2026-02-20 03:01:01 | INFO     | mu_supervisor | Step 2: pos=(147,121) target=(153,127) dist=8.5
2026-02-20 03:01:04 | INFO     | mu_supervisor | Step 3: pos=(149,123) target=(153,127) dist=5.7
2026-02-20 03:01:06 | INFO     | mu_supervisor | Step 4: pos=(151,125) target=(153,127) dist=2.8
2026-02-20 03:01:09 | INFO     | mu_supervisor | Step 5: pos=(153,127) target=(153,127) dist=0.0
2026-02-20 03:01:09 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-20 03:01:09 | INFO     | mu_supervisor | Navigating to waypoint 2 (154, 127)
2026-02-20 03:01:09 | INFO     | mu_supervisor | Step 6: pos=(153,127) target=(154,127) dist=1.0
2026-02-20 03:01:09 | INFO     | mu_supervisor | Reached waypoint 2!
2026-02-20 03:01:09 | INFO     | mu_supervisor | Navigating to spot (180, 127)
2026-02-20 03:01:09 | INFO     | mu_supervisor | Step 7: pos=(153,127) target=(180,127) dist=27.0
2026-02-20 03:01:11 | INFO     | mu_supervisor | Step 8: pos=(156,126) target=(180,127) dist=24.0
2026-02-20 03:01:14 | INFO     | mu_supervisor | Step 9: pos=(159,126) target=(180,127) dist=21.0
2026-02-20 03:01:16 | INFO     | mu_supervisor | Step 10: pos=(162,126) target=(180,127) dist=18.0
2026-02-20 03:01:19 | INFO     | mu_supervisor | Step 11: pos=(165,126) target=(180,127) dist=15.0
2026-02-20 03:01:21 | INFO     | mu_supervisor | Step 12: pos=(168,126) target=(180,127) dist=12.0
2026-02-20 03:01:24 | INFO     | mu_supervisor | Step 13: pos=(171,126) target=(180,127) dist=9.1
2026-02-20 03:01:26 | INFO     | mu_supervisor | Step 14: pos=(174,126) target=(180,127) dist=6.1
2026-02-20 03:01:28 | INFO     | mu_supervisor | Step 15: pos=(177,126) target=(180,127) dist=3.2
2026-02-20 03:01:31 | INFO     | mu_supervisor | Step 16: pos=(180,126) target=(180,127) dist=1.0
2026-02-20 03:01:31 | INFO     | mu_supervisor | Reached spot!
2026-02-20 03:01:33 | INFO     | mu_supervisor | Farming at Lorencia — holding right-click until level 10
2026-02-20 03:02:03 | INFO     | mu_supervisor | Level 21 > 9 — dismissing level-up popup
2026-02-20 03:02:05 | INFO     | mu_supervisor | Farming at Lorencia — level 21 / 10
2026-02-20 03:02:05 | INFO     | mu_supervisor | Reached level 21 — leaving Lorencia
2026-02-20 03:02:05 | INFO     | mu_supervisor | Released right-click
2026-02-20 03:02:05 | INFO     | mu_supervisor | Level 21 — active spot: Elveland3 (until 100)
2026-02-20 03:02:05 | INFO     | mu_supervisor | Warping to Elveland3 via command: /warp Elveland3
2026-02-20 03:02:11 | WARNING  | mu_supervisor | Warp to Elveland3 failed (location: 'Lorencia(180,126)') — will retry
2026-02-20 03:02:11 | INFO     | mu_supervisor | Level 21 — active spot: Elveland3 (until 100)
2026-02-20 03:02:12 | INFO     | mu_supervisor | Warping to Elveland3 via command: /warp Elveland3
2026-02-20 03:02:18 | WARNING  | mu_supervisor | Warp to Elveland3 failed (location: 'Lorencia(180,126)') — will retry
2026-02-20 03:02:18 | INFO     | mu_supervisor | Level 21 — active spot: Elveland3 (until 100)
2026-02-20 03:02:18 | INFO     | mu_supervisor | Warping to Elveland3 via command: /warp Elveland3
2026-02-20 03:02:25 | WARNING  | mu_supervisor | Warp to Elveland3 failed (location: 'Lorencia(180,126)') — will retry
2026-02-20 03:02:25 | INFO     | mu_supervisor | Level 21 — active spot: Elveland3 (until 100)
2026-02-20 03:02:25 | INFO     | mu_supervisor | Warping to Elveland3 via command: /warp Elveland3
2026-02-20 03:02:31 | WARNING  | mu_supervisor | Warp to Elveland3 failed (location: 'Lorencia(180,126)') — will retry
2026-02-20 03:02:31 | INFO     | mu_supervisor | Level 21 — active spot: Elveland3 (until 100)
2026-02-20 03:02:31 | INFO     | mu_supervisor | Warping to Elveland3 via command: /warp Elveland3
2026-02-20 03:02:41 | INFO     | mu_supervisor | Activated MU Helper at Elveland3 — farming until level 100
2026-02-20 03:02:46 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 21 / 100 (stale 0s)
2026-02-20 03:02:51 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 21 / 100 (stale 5s)
2026-02-20 03:02:56 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 21 / 100 (stale 10s)
2026-02-20 03:03:01 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 21 / 100 (stale 15s)
2026-02-20 03:03:06 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 21 / 100 (stale 20s)
2026-02-20 03:03:11 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 21 / 100 (stale 25s)
2026-02-20 03:03:16 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 21 / 100 (stale 30s)
2026-02-20 03:03:16 | WARNING  | mu_supervisor | Level stagnant for 30s — re-enabling MU Helper
2026-02-20 03:03:22 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 30 / 100 (stale 0s)
2026-02-20 03:03:27 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 30 / 100 (stale 5s)
2026-02-20 03:03:32 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 40 / 100 (stale 0s)
2026-02-20 03:03:37 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 45 / 100 (stale 0s)
2026-02-20 03:03:42 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 50 / 100 (stale 0s)
2026-02-20 03:03:43 | INFO     | mu_supervisor | Read available points from character screen: 1
2026-02-20 03:03:44 | INFO     | mu_supervisor | Stat distribution complete. Baseline updated to level 50
2026-02-20 03:03:49 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 56 / 100 (stale 0s)
2026-02-20 03:03:54 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 60 / 100 (stale 0s)
2026-02-20 03:03:59 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 67 / 100 (stale 0s)
2026-02-20 03:04:04 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 70 / 100 (stale 0s)
2026-02-20 03:04:09 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 77 / 100 (stale 0s)
2026-02-20 03:04:14 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 84 / 100 (stale 0s)
2026-02-20 03:04:19 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 87 / 100 (stale 0s)
2026-02-20 03:04:24 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 93 / 100 (stale 0s)
2026-02-20 03:04:29 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 98 / 100 (stale 0s)
2026-02-20 03:04:34 | INFO     | mu_supervisor | Farming at Elveland3 (MU Helper) — level 104 / 100 (stale 0s)
2026-02-20 03:04:35 | INFO     | mu_supervisor | Read available points from character screen: 106
2026-02-20 03:04:39 | INFO     | mu_supervisor | Sent /s: 10 total points
2026-02-20 03:04:42 | INFO     | mu_supervisor | Sent /a: 31 total points
2026-02-20 03:04:45 | INFO     | mu_supervisor | Sent /v: 10 total points
2026-02-20 03:04:48 | INFO     | mu_supervisor | Sent /e: 53 total points
2026-02-20 03:04:48 | INFO     | mu_supervisor | Stat distribution complete. Baseline updated to level 104
2026-02-20 03:04:48 | INFO     | mu_supervisor | Reached level 104 — leaving Elveland3
2026-02-20 03:04:48 | INFO     | mu_supervisor | Level 119 — active spot: Aida (until 400)
2026-02-20 03:04:48 | INFO     | mu_supervisor | Warping to Aida via command: /warp aida1
2026-02-20 03:04:54 | INFO     | mu_supervisor | Walking to Aida spot (99, 10)
2026-02-20 03:04:54 | INFO     | mu_supervisor | Navigating to waypoint 1 (84, 8)
2026-02-20 03:04:55 | INFO     | mu_supervisor | Step 1: pos=(83,11) target=(84,8) dist=3.2
2026-02-20 03:04:57 | INFO     | mu_supervisor | Step 2: pos=(84,8) target=(84,8) dist=0.0
2026-02-20 03:04:57 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-20 03:04:57 | INFO     | mu_supervisor | Navigating to spot (99, 10)
2026-02-20 03:04:57 | INFO     | mu_supervisor | Step 3: pos=(84,8) target=(99,10) dist=15.1
2026-02-20 03:05:00 | INFO     | mu_supervisor | Step 4: pos=(87,8) target=(99,10) dist=12.2
2026-02-20 03:05:02 | INFO     | mu_supervisor | Step 5: pos=(90,8) target=(99,10) dist=9.2
2026-02-20 03:05:04 | INFO     | mu_supervisor | Step 6: pos=(94,8) target=(99,10) dist=5.4
2026-02-20 03:05:07 | INFO     | mu_supervisor | Step 7: pos=(97,8) target=(99,10) dist=2.8
2026-02-20 03:05:09 | INFO     | mu_supervisor | Step 8: pos=(99,10) target=(99,10) dist=0.0
2026-02-20 03:05:09 | INFO     | mu_supervisor | Reached spot!
2026-02-20 03:05:12 | INFO     | mu_supervisor | Activated MU Helper at Aida — farming until level 400
2026-02-20 03:05:17 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 120 / 400 (stale 0s)
2026-02-20 03:05:22 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 120 / 400 (stale 5s)
2026-02-20 03:05:27 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 120 / 400 (stale 10s)
2026-02-20 03:05:32 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 120 / 400 (stale 15s)
2026-02-20 03:05:37 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 120 / 400 (stale 20s)
2026-02-20 03:05:42 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 120 / 400 (stale 25s)
2026-02-20 03:05:47 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 120 / 400 (stale 30s)
2026-02-20 03:05:47 | WARNING  | mu_supervisor | Level stagnant for 30s — re-enabling MU Helper
2026-02-20 03:05:53 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 125 / 400 (stale 0s)
2026-02-20 03:05:58 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 125 / 400 (stale 5s)
2026-02-20 03:06:03 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 129 / 400 (stale 0s)
2026-02-20 03:06:08 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 130 / 400 (stale 0s)
2026-02-20 03:06:13 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 134 / 400 (stale 0s)
2026-02-20 03:06:18 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 136 / 400 (stale 0s)
2026-02-20 03:06:23 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 139 / 400 (stale 0s)
2026-02-20 03:06:28 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 142 / 400 (stale 0s)
2026-02-20 03:06:33 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 144 / 400 (stale 0s)
2026-02-20 03:06:38 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 148 / 400 (stale 0s)
2026-02-20 03:06:43 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 149 / 400 (stale 0s)
2026-02-20 03:06:48 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 153 / 400 (stale 0s)
2026-02-20 03:06:53 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 154 / 400 (stale 0s)
2026-02-20 03:06:54 | INFO     | mu_supervisor | Read available points from character screen: 42
2026-02-20 03:06:58 | INFO     | mu_supervisor | Sent /s: 4 total points
2026-02-20 03:07:01 | INFO     | mu_supervisor | Sent /a: 12 total points
2026-02-20 03:07:04 | INFO     | mu_supervisor | Sent /v: 4 total points
2026-02-20 03:07:07 | INFO     | mu_supervisor | Sent /e: 21 total points
2026-02-20 03:07:07 | INFO     | mu_supervisor | Stat distribution complete. Baseline updated to level 154
2026-02-20 03:07:12 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 164 / 400 (stale 0s)
2026-02-20 03:07:17 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 168 / 400 (stale 0s)
2026-02-20 03:07:22 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 169 / 400 (stale 0s)
2026-02-20 03:07:27 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 173 / 400 (stale 0s)
2026-02-20 03:07:32 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 174 / 400 (stale 0s)
2026-02-20 03:07:37 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 178 / 400 (stale 0s)
2026-02-20 03:07:42 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 180 / 400 (stale 0s)
2026-02-20 03:07:47 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 183 / 400 (stale 0s)
2026-02-20 03:07:52 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 184 / 400 (stale 0s)
2026-02-20 03:07:57 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 188 / 400 (stale 0s)
2026-02-20 03:08:02 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 189 / 400 (stale 0s)
2026-02-20 03:08:07 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 193 / 400 (stale 0s)
2026-02-20 03:08:12 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 194 / 400 (stale 0s)
2026-02-20 03:08:17 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 198 / 400 (stale 0s)
2026-02-20 03:08:22 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 202 / 400 (stale 0s)
2026-02-20 03:08:27 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 204 / 400 (stale 0s)
2026-02-20 03:08:28 | INFO     | mu_supervisor | Read available points from character screen: 60
2026-02-20 03:08:32 | INFO     | mu_supervisor | Sent /s: 6 total points
2026-02-20 03:08:35 | INFO     | mu_supervisor | Sent /a: 18 total points
2026-02-20 03:08:38 | INFO     | mu_supervisor | Sent /v: 6 total points
2026-02-20 03:08:42 | INFO     | mu_supervisor | Sent /e: 30 total points
2026-02-20 03:08:42 | INFO     | mu_supervisor | Stat distribution complete. Baseline updated to level 204
2026-02-20 03:08:47 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 214 / 400 (stale 0s)
2026-02-20 03:08:52 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 214 / 400 (stale 5s)
2026-02-20 03:08:57 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 214 / 400 (stale 10s)
2026-02-20 03:09:02 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 214 / 400 (stale 15s)
2026-02-20 03:09:07 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 216 / 400 (stale 0s)
2026-02-20 03:09:12 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 219 / 400 (stale 0s)
2026-02-20 03:09:17 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 221 / 400 (stale 0s)
2026-02-20 03:09:22 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 224 / 400 (stale 0s)
2026-02-20 03:09:27 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 228 / 400 (stale 0s)
2026-02-20 03:09:32 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 229 / 400 (stale 0s)
2026-02-20 03:09:37 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 234 / 400 (stale 0s)
2026-02-20 03:09:42 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 234 / 400 (stale 5s)
2026-02-20 03:09:47 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 238 / 400 (stale 0s)
2026-02-20 03:09:52 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 240 / 400 (stale 0s)
2026-02-20 03:09:57 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 240 / 400 (stale 5s)
2026-02-20 03:10:02 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 245 / 400 (stale 0s)
2026-02-20 03:10:07 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 248 / 400 (stale 0s)
2026-02-20 03:10:12 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 250 / 400 (stale 0s)
2026-02-20 03:10:17 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 252 / 400 (stale 0s)
2026-02-20 03:10:22 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 255 / 400 (stale 0s)
2026-02-20 03:10:23 | INFO     | mu_supervisor | Read available points from character screen: 1
2026-02-20 03:10:23 | INFO     | mu_supervisor | Stat distribution complete. Baseline updated to level 255
2026-02-20 03:10:28 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 259 / 400 (stale 0s)
2026-02-20 03:10:33 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 260 / 400 (stale 0s)
